,date,state,death,hospitalized,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,positiveIncrease,recovered,totalTestsViral
16097,2020-05-24,MN,878.0,2588.0,553.0,207.0,,356,14115.0,
16098,2020-05-24,MO,681.0,,742.0,,94.0,236,,169732.0
16099,2020-05-24,MP,2.0,,,,,0,13.0,4757.0
16100,2020-05-24,MS,625.0,2023.0,512.0,150.0,73.0,247,7681.0,137902.0
16101,2020-05-24,MT,16.0,65.0,3.0,,,0,441.0,33381.0
16102,2020-05-24,NC,744.0,,587.0,,,497,,329434.0
16103,2020-05-24,ND,53.0,152.0,40.0,,,54,1496.0,80652.0
16104,2020-05-24,NE,147.0,,,,,327,,97216.0
16105,2020-05-24,NH,209.0,419.0,92.0,,,60,2204.0,65977.0
16106,2020-05-24,NJ,12819.0,,2857.0,760.0,639.0,1055,,603807.0
16107,2020-05-24,NM,317.0,1243.0,213.0,,,148,2464.0,173481.0
16108,2020-05-24,NV,408.0,,373.0,92.0,51.0,74,,128803.0
16109,2020-05-24,NY,23391.0,,4393.0,1406.0,1067.0,1589,,
16110,2020-05-24,OH,1969.0,5476.0,864.0,317.0,205.0,503,,352193.0
16111,2020-05-24,OK,311.0,938.0,174.0,78.0,,77,4688.0,160903.0
16112,2020-05-24,OR,147.0,740.0,102.0,41.0,15.0,24,1376.0,154802.0
16113,2020-05-24,PA,5124.0,,1533.0,,336.0,730,40627.0,
16114,2020-05-24,PR,127.0,,106.0,13.0,7.0,-640,,41701.0
16115,2020-05-24,RI,608.0,1580.0,240.0,49.0,32.0,84,,143070.0
16116,2020-05-24,SC,435.0,1534.0,461.0,,,201,5743.0,168908.0
16117,2020-05-24,SD,50.0,364.0,85.0,,,95,3371.0,38484.0
16118,2020-05-24,TN,336.0,1583.0,526.0,,,356,12837.0,383576.0
16119,2020-05-24,TX,1506.0,,1572.0,657.0,,839,33385.0,940920.0
16120,2020-05-24,UT,97.0,688.0,128.0,,,132,5081.0,216999.0
16121,2020-05-24,VA,1171.0,4214.0,1351.0,354.0,192.0,495,,
16122,2020-05-24,VI,6.0,,,,,0,61.0,
16123,2020-05-24,VT,54.0,,25.0,,,3,839.0,32620.0
16124,2020-05-24,WA,1055.0,3256.0,560.0,,74.0,313,,
16125,2020-05-24,WI,510.0,2315.0,399.0,126.0,,410,8999.0,
16126,2020-05-24,WV,72.0,,23.0,8.0,4.0,42,1121.0,84581.0
16127,2020-05-24,WY,12.0,78.0,10.0,,,25,556.0,22524.0
16128,2020-05-23,AK,10.0,49.0,10.0,,,4,358.0,42351.0
16129,2020-05-23,AL,546.0,1589.0,446.0,,,375,7951.0,
16130,2020-05-23,AR,113.0,590.0,81.0,,14.0,0,4029.0,103047.0
16131,2020-05-23,AS,0.0,,,,,0,,124.0
16132,2020-05-23,AZ,799.0,2984.0,784.0,309.0,193.0,431,,251250.0
16133,2020-05-23,CA,3708.0,,4342.0,1312.0,,2187,,1515306.0
16134,2020-05-23,CO,1327.0,4105.0,538.0,,,477,,
16135,2020-05-23,CT,3675.0,12538.0,724.0,,,382,7127.0,228976.0
16136,2020-05-23,DC,427.0,,324.0,110.0,73.0,73,1075.0,
