,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at
372,07/25/2020,OK,39022,714,604,11,07/26/2020 12:00:00 AM
373,02/04/2020,MA,1,0,0,0,03/26/2020 04:22:39 PM
374,02/12/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
375,02/01/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
376,04/24/2021,AR,334642,184,5717,1,04/25/2021 01:42:01 PM
377,04/29/2021,NYC,928056,1493,32565,32,04/27/2021 12:00:00 AM
378,02/05/2020,GA,0,0,0,0,03/26/2020 04:22:39 PM
379,04/22/2021,AK,64225,218,341,0,04/22/2021 12:00:00 AM
380,10/28/2020,AK,14165,385,108,3,10/28/2020 12:00:00 AM
381,06/14/2020,AS,0,0,0,0,06/15/2020 02:33:03 PM
382,07/29/2020,MP,42,2,2,0,07/30/2020 02:42:43 PM
383,02/28/2021,AR,322415,3220,5243,-174,03/01/2021 03:21:38 PM
384,06/02/2020,GA,47079,578,2102,28,06/03/2020 10:11:36 AM
385,07/02/2021,MP,183,0,2,0,07/03/2021 01:44:06 PM
386,03/24/2021,PW,0,0,0,0,03/25/2021 02:25:23 PM
387,12/25/2020,MA,341925,0,12192,67,12/27/2020 12:00:00 AM
388,01/10/2021,AS,3,0,0,0,01/11/2021 03:01:02 PM
389,06/30/2020,NYC,217823,218,22954,12,06/28/2020 12:00:00 AM
390,05/31/2021,UT,406170,143,2302,1,06/01/2021 03:18:33 PM
391,07/23/2020,NYC,226253,355,23199,6,07/21/2020 12:00:00 AM
392,05/31/2020,GA,45612,729,2052,49,06/01/2020 10:17:42 AM
393,05/13/2020,MA,80497,1165,5866,116,05/15/2020 12:00:00 AM
394,04/05/2020,PR,475,23,20,2,04/04/2020 04:22:39 PM
395,04/18/2021,WV,148887,370,2785,5,04/19/2021 03:04:26 PM
396,07/04/2021,AR,351407,414,5917,2,07/05/2021 02:30:02 PM
397,05/30/2021,MA,706945,162,17872,4,05/31/2021 01:43:43 PM
398,07/10/2020,WV,3983,157,95,0,07/11/2020 06:25:05 PM
399,02/20/2021,PR,99064,229,1979,22,02/21/2021 02:57:50 PM
400,12/02/2020,GA,482139,5734,9567,52,12/03/2020 03:21:08 PM
401,11/05/2020,AK,17263,327,125,0,11/05/2020 12:00:00 AM
402,10/18/2020,HI,13989,82,187,1,10/19/2020 02:06:44 PM
403,03/01/2021,AR,322509,94,5250,7,03/02/2021 02:54:47 PM
404,11/08/2020,AK,18888,507,133,5,11/08/2020 12:00:00 AM
405,12/08/2020,KS,174025,0,1856,0,12/09/2020 02:45:40 PM
406,06/19/2021,GA,1130725,321,21296,19,06/18/2021 01:48:26 PM
407,12/22/2020,PR,70488,576,1408,17,12/23/2020 02:36:58 PM
408,04/17/2021,NYC,906869,2620,32130,43,04/15/2021 12:00:00 AM
409,08/28/2020,PR,32550,562,428,4,08/29/2020 01:42:50 PM
410,03/29/2020,AS,0,0,0,0,03/28/2020 04:22:39 PM
411,08/23/2020,CO,55133,250,1918,0,08/24/2020 01:54:34 PM
412,04/25/2021,UT,395431,281,2182,2,04/26/2021 01:45:41 PM
413,08/05/2020,OK,45642,696,723,16,08/06/2020 12:00:00 AM
414,03/15/2021,CO,444390,422,6040,2,03/16/2021 02:12:32 PM
415,11/03/2020,AR,114161,520,2003,18,11/04/2020 03:03:00 PM
416,06/10/2021,CO,549084,596,6666,15,06/11/2021 02:20:54 PM
417,12/23/2020,CO,316500,2948,4462,93,12/24/2020 02:31:20 PM
418,02/24/2021,PW,0,0,0,0,02/25/2021 02:54:32 PM
419,06/07/2020,UT,12117,178,121,0,06/08/2020 02:55:08 PM
420,02/29/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
421,02/27/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
422,12/19/2020,AS,3,0,0,0,12/20/2020 02:32:33 PM
423,10/23/2020,AS,0,0,0,0,10/24/2020 01:26:44 PM
424,08/15/2020,WV,8457,183,160,3,08/16/2020 02:57:14 PM
425,06/01/2021,PW,1,0,0,0,06/02/2021 02:35:40 PM
426,03/02/2021,HI,27532,33,436,0,03/03/2021 03:20:17 PM
427,04/07/2021,OK,443984,251,7175,3,04/08/2021 12:00:00 AM
428,03/27/2021,MA,627556,2570,17130,27,03/29/2021 12:00:00 AM
429,12/20/2020,PW,0,0,0,0,12/21/2020 02:39:53 PM
430,09/04/2020,KS,45220,1280,481,23,09/05/2020 02:09:45 PM
431,08/02/2020,FL,481668,7047,7084,62,08/03/2020 02:31:01 PM
432,05/20/2020,AK,404,3,11,0,05/20/2020 12:00:00 AM
433,06/20/2021,UT,411610,96,2330,2,06/20/2021 12:00:00 AM
434,12/04/2020,OK,235402,3237,3180,68,12/05/2020 12:00:00 AM
435,09/20/2020,MA,127540,359,9335,15,09/22/2020 12:00:00 AM
436,11/27/2020,AS,3,0,0,0,11/28/2020 02:46:47 PM
437,12/26/2020,TX,1660551,2694,29936,230,12/28/2020 12:00:00 AM
438,06/13/2021,UT,409558,194,2323,0,06/14/2021 03:07:59 PM
439,02/28/2020,AK,0,0,0,0,03/26/2020 04:22:39 PM
440,08/02/2020,MA,110430,353,8655,10,08/04/2020 12:00:00 AM
441,11/11/2020,AR,126197,1962,2126,14,11/12/2020 02:55:21 PM
442,03/21/2021,CO,450630,802,6073,5,03/22/2021 01:57:09 PM
443,11/15/2020,TX,1108402,7923,21589,149,11/17/2020 12:00:00 AM
444,03/01/2021,WV,132048,193,2300,0,03/02/2021 02:54:47 PM
445,04/01/2021,NYC,856282,4156,31323,46,03/30/2021 12:00:00 AM
446,06/03/2020,AR,8067,249,142,6,06/04/2020 03:03:31 PM
447,06/13/2020,HI,716,5,17,0,06/14/2020 10:19:43 AM
448,06/19/2020,PW,0,0,0,0,06/20/2020 02:15:45 PM
449,04/29/2020,CO,14675,437,766,30,04/30/2020 04:07:01 PM
450,11/12/2020,TX,1075654,10589,21139,158,11/14/2020 12:00:00 AM
451,05/28/2020,AK,427,13,11,0,05/28/2020 12:00:00 AM
452,10/27/2020,GA,379592,2039,7844,17,10/28/2020 09:52:28 AM
453,06/21/2021,MP,183,0,2,0,06/22/2021 02:36:11 PM
454,06/06/2020,PW,0,0,0,0,06/07/2020 02:23:35 PM
455,06/23/2020,KS,12465,0,259,0,06/24/2020 03:03:27 PM
456,08/10/2020,TX,490817,4455,11963,193,08/12/2020 12:00:00 AM
457,03/17/2021,UT,379780,699,2037,5,03/18/2021 02:01:55 PM
458,11/12/2020,AR,128006,1809,2144,18,11/13/2020 02:54:34 PM
459,10/03/2020,GA,340362,1538,7134,28,10/04/2020 09:35:23 AM
460,01/28/2021,PW,0,0,0,0,01/29/2021 02:42:19 PM
461,12/04/2020,CO,252222,5013,3338,18,12/05/2020 02:29:17 PM
462,01/14/2021,MA,454402,5955,13624,70,01/16/2021 12:00:00 AM
463,04/10/2020,UT,2102,41,17,2,04/09/2020 04:22:39 PM
464,01/03/2021,HI,21539,122,287,0,01/04/2021 02:55:45 PM
465,05/06/2020,HI,617,2,17,0,05/07/2020 06:59:02 PM
466,10/24/2020,AK,12525,356,97,0,10/24/2020 12:00:00 AM
467,08/03/2020,OK,44062,377,700,11,08/04/2020 12:00:00 AM
468,07/17/2020,AK,1736,42,27,0,07/17/2020 12:00:00 AM
469,04/12/2021,AK,62566,78,341,0,04/12/2021 12:00:00 AM
470,03/01/2021,PR,100735,151,2040,3,03/02/2021 02:54:47 PM
471,03/25/2021,FL,1989922,5648,32957,107,03/26/2021 02:14:54 PM
472,06/25/2020,HI,849,16,17,0,06/26/2020 03:18:27 PM
473,01/28/2020,NYC,0,0,0,0,03/26/2020 04:22:39 PM
474,06/15/2020,WV,2322,32,88,0,06/16/2020 02:10:11 PM
475,05/24/2020,NYC,202343,1048,21777,77,05/22/2020 12:00:00 AM
476,01/23/2021,CO,384966,1958,5482,20,01/24/2021 02:36:49 PM
477,03/30/2021,KS,301862,0,4902,0,03/31/2021 02:08:03 PM
478,06/22/2021,MA,709476,33,17977,1,06/23/2021 03:24:06 PM
479,01/30/2021,PW,0,0,0,0,01/31/2021 02:48:12 PM
480,06/13/2020,MA,101070,259,7724,27,06/15/2020 12:00:00 AM
481,09/21/2020,AK,6931,70,63,1,09/21/2020 12:00:00 AM
482,04/11/2020,AR,1234,32,27,3,04/10/2020 04:22:39 PM
483,04/04/2021,KS,302873,0,4932,0,04/05/2021 01:43:02 PM
484,05/26/2021,GA,1121472,549,20735,36,05/27/2021 01:41:41 PM
485,07/01/2021,TX,2990703,1896,51273,28,07/02/2021 01:55:07 PM
486,04/23/2020,PW,0,0,0,0,05/25/2020 03:38:40 PM
487,01/31/2020,HI,0,0,0,0,03/26/2020 04:22:39 PM
488,05/16/2020,CO,21511,380,1192,42,05/17/2020 03:27:46 PM
489,09/12/2020,AR,69710,727,964,11,09/13/2020 04:17:15 PM
490,08/24/2020,CO,55341,208,1919,1,08/25/2020 02:02:54 PM
491,01/26/2021,MP,132,0,2,0,01/27/2021 02:53:24 PM
492,01/30/2021,AR,294387,1824,4838,7,01/31/2021 02:48:12 PM
493,11/11/2020,CO,142402,3975,2443,16,11/12/2020 02:55:21 PM
494,05/19/2021,HI,34395,95,489,0,05/20/2021 03:08:06 PM
495,07/05/2021,PW,2,0,0,0,07/06/2021 01:52:24 PM
496,06/17/2021,NYC,953531,250,33371,4,06/17/2021 12:00:00 AM
497,11/29/2020,AR,156247,1221,2470,21,11/30/2020 02:51:40 PM
498,03/12/2020,UT,4,1,0,0,03/26/2020 04:22:39 PM
499,08/01/2020,GA,194466,3732,3825,73,08/02/2020 10:54:37 AM
500,03/02/2021,UT,371979,487,1949,9,03/03/2021 03:20:17 PM
501,10/27/2020,AR,107679,952,1857,24,10/28/2020 01:52:28 PM
502,03/16/2021,TX,2726194,5068,47867,79,03/18/2021 12:00:00 AM
503,02/09/2021,MA,546896,1593,15329,46,02/11/2021 12:00:00 AM
504,03/25/2021,UT,383260,527,2088,6,03/26/2021 02:14:54 PM
505,06/18/2020,WV,2418,42,88,0,06/19/2020 03:01:11 PM
506,03/11/2021,AR,326040,340,5410,28,03/12/2021 03:20:13 PM
507,04/17/2020,MP,14,1,2,0,04/17/2020 04:22:39 PM
508,04/19/2021,GA,1085161,889,19784,26,04/20/2021 02:59:01 PM
509,07/27/2020,FL,427698,8854,5931,77,07/28/2020 02:21:07 PM
510,11/14/2020,PW,0,0,0,0,11/15/2020 03:12:13 PM
511,02/27/2020,HI,0,0,0,0,03/26/2020 04:22:39 PM
512,02/15/2021,UT,361756,462,1796,2,02/16/2021 02:53:06 PM
513,06/05/2021,MA,707940,217,17907,4,06/06/2021 01:36:52 PM
514,10/10/2020,CO,77642,1023,2112,9,10/11/2020 01:47:22 PM
515,02/25/2021,CO,424677,1119,5925,8,02/26/2021 03:02:41 PM
516,04/12/2020,CO,7303,410,290,16,04/11/2020 04:22:39 PM
517,04/21/2021,CO,494521,1492,6215,4,04/22/2021 01:56:30 PM
518,04/05/2021,UT,387514,173,2133,-59,04/06/2021 01:43:58 PM
519,04/16/2020,PR,1043,69,56,5,04/16/2020 04:22:39 PM
520,07/04/2021,OK,459298,224,7404,2,07/05/2021 02:30:02 PM
521,01/15/2021,OK,374197,2722,5438,54,01/16/2021 12:00:00 AM
522,03/08/2021,TX,2689413,2595,47219,102,03/10/2021 12:00:00 AM
523,05/07/2020,NYC,185537,1529,20036,167,05/05/2020 12:00:00 AM
524,01/23/2020,OK,0,0,0,0,03/26/2020 04:22:39 PM
525,02/08/2021,AR,307373,637,5106,30,02/09/2021 03:24:29 PM
526,09/28/2020,MP,70,0,2,0,09/29/2020 01:50:42 PM
527,06/06/2020,AR,9101,450,154,2,06/07/2020 02:23:35 PM
528,01/25/2020,GA,0,0,0,0,03/26/2020 04:22:39 PM
529,08/27/2020,AK,5002,85,52,2,08/27/2020 12:00:00 AM
530,02/18/2021,FL,1816108,5030,29474,163,02/19/2021 03:33:51 PM
531,05/08/2021,PR,135271,383,2372,5,05/09/2021 01:43:24 PM
532,07/07/2020,KS,16901,0,280,0,07/08/2020 02:12:08 PM
533,02/11/2021,NYC,664336,4762,28080,72,02/09/2021 12:00:00 AM
534,06/03/2021,UT,406825,343,2308,3,06/04/2021 02:56:57 PM
535,07/25/2020,AR,37981,732,399,5,07/26/2020 03:17:16 PM
536,01/05/2021,PW,0,0,0,0,01/06/2021 02:58:26 PM
537,05/19/2020,OK,6319,105,323,5,05/20/2020 12:00:00 AM
538,02/11/2020,PR,0,0,0,0,03/26/2020 04:22:39 PM
539,07/21/2020,OK,35905,1091,563,14,07/22/2020 12:00:00 AM
540,07/23/2020,FL,385091,10171,5518,173,07/24/2020 02:18:40 PM
541,06/01/2021,PR,138771,14,2509,4,06/02/2021 02:35:40 PM
542,02/11/2020,AK,0,0,0,0,03/26/2020 04:22:39 PM
543,06/24/2021,UT,413008,462,2337,1,06/25/2021 03:01:46 PM
544,06/06/2021,UT,407642,223,2311,0,06/07/2021 02:36:26 PM
545,07/25/2020,KS,25109,0,326,0,07/26/2020 03:17:16 PM
546,06/07/2021,HI,35391,31,502,0,06/08/2021 03:05:30 PM
547,10/02/2020,PR,50375,628,681,8,10/03/2020 01:39:53 PM
548,05/17/2020,CO,21797,286,1215,23,05/18/2020 04:01:54 PM
549,04/02/2020,CO,3728,386,97,17,04/01/2020 04:22:39 PM
550,01/07/2021,FL,1404374,19334,22481,164,01/08/2021 03:56:01 PM
551,09/29/2020,TX,743284,4062,16844,53,10/01/2020 12:00:00 AM
552,05/18/2020,NYC,196852,503,21345,101,05/16/2020 12:00:00 AM
553,03/04/2021,TX,2671442,8028,46839,105,03/06/2021 12:00:00 AM
554,06/19/2020,MA,102005,152,7892,33,06/21/2020 12:00:00 AM
555,07/23/2020,AR,36259,1013,386,6,07/24/2020 02:18:40 PM
556,08/06/2020,CO,49436,448,1852,1,08/07/2020 11:57:59 PM
557,10/03/2020,FL,705938,2726,14628,74,10/04/2020 01:35:23 PM
558,11/04/2020,PW,0,0,0,0,11/05/2020 02:39:23 PM
559,06/05/2021,TX,2952601,1979,51002,17,06/07/2021 12:00:00 AM
560,05/05/2020,HI,615,1,17,0,05/06/2020 12:23:08 PM
561,02/19/2021,AR,314713,268,5336,13,02/20/2021 02:45:37 PM
562,09/23/2020,GA,325550,1691,6773,96,09/24/2020 09:54:02 AM
563,01/19/2021,HI,24483,59,321,2,01/20/2021 02:44:03 PM
564,08/29/2020,FL,612206,3132,11105,148,08/30/2020 02:49:52 PM
565,07/02/2021,GA,1135526,433,21443,15,07/03/2021 01:44:06 PM
566,09/12/2020,MA,124540,554,9218,8,09/14/2020 12:00:00 AM
567,09/30/2020,AR,83697,942,1369,19,10/01/2020 01:42:11 PM
568,04/01/2020,WV,191,29,2,1,03/31/2020 04:22:39 PM
569,06/12/2021,OK,454785,187,7354,24,06/13/2021 01:40:53 PM
570,08/21/2020,HI,6328,280,45,0,08/22/2020 10:21:09 AM
571,04/08/2020,FL,15234,932,323,27,04/07/2020 04:22:39 PM
572,10/31/2020,PW,0,0,0,0,11/01/2020 03:03:08 PM
573,04/06/2021,OK,443733,289,7172,5,04/07/2021 12:00:00 AM
574,10/13/2020,NYC,254864,331,23596,7,10/11/2020 12:00:00 AM
575,08/17/2020,TX,542950,7908,13159,135,08/19/2020 12:00:00 AM
576,07/21/2020,FL,365244,9345,5206,134,07/22/2020 02:51:28 PM
577,02/23/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
578,05/29/2020,PR,3647,161,132,1,05/30/2020 03:47:59 PM
579,05/13/2020,UT,6675,127,75,0,05/14/2020 05:25:44 PM
580,08/19/2020,MP,54,0,2,0,08/20/2020 03:11:45 PM
581,01/08/2021,OK,354099,3375,5015,64,01/09/2021 12:00:00 AM
582,03/23/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
583,04/25/2020,KS,3056,279,117,6,05/25/2020 03:38:40 PM
584,01/12/2021,GA,773692,9193,11662,187,01/13/2021 02:44:58 PM
585,10/30/2020,MP,92,0,2,0,10/31/2020 01:30:31 PM
586,05/23/2021,PR,138000,237,2474,2,05/24/2021 01:46:58 PM
587,01/13/2021,GA,782288,8596,11803,141,01/14/2021 03:12:46 PM
588,11/10/2020,AK,19898,551,136,0,11/10/2020 12:00:00 AM
589,01/22/2021,UT,333118,2649,1571,24,01/23/2021 02:50:13 PM
590,04/21/2020,TX,20196,738,714,41,04/23/2020 12:00:00 AM
591,06/17/2020,FL,80676,2548,3018,25,06/18/2020 05:16:14 PM
592,01/18/2021,UT,324919,1082,1500,7,01/19/2021 02:37:00 PM
593,07/12/2020,MP,33,0,2,0,07/13/2020 03:19:34 PM
594,02/01/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
595,04/02/2020,PW,0,0,0,0,04/01/2020 04:22:39 PM
596,04/08/2021,GA,1069689,1490,19374,69,04/09/2021 02:11:49 PM
597,04/17/2020,CO,9047,465,391,18,04/17/2020 04:22:39 PM
598,03/22/2021,OK,440178,221,7100,5,03/23/2021 12:00:00 AM
599,07/20/2020,PW,0,0,0,0,07/21/2020 02:50:17 PM
600,05/20/2021,MA,703897,605,17802,8,05/21/2021 02:08:46 PM
601,05/05/2020,PW,0,0,0,0,05/06/2020 04:23:08 PM
602,11/17/2020,CO,172044,4331,2608,30,11/18/2020 02:57:46 PM
603,05/02/2021,MP,168,0,2,0,05/03/2021 01:58:14 PM
604,07/30/2020,HI,2085,122,26,0,07/31/2020 10:35:06 AM
605,03/10/2021,KS,297229,778,4851,35,03/11/2021 03:36:21 PM
606,09/20/2020,UT,64355,817,440,1,09/21/2020 01:47:41 PM
607,05/01/2021,HI,32882,188,480,0,05/02/2021 02:13:07 PM
608,09/09/2020,OK,71648,1357,1133,8,09/10/2020 12:00:00 AM
609,05/09/2021,KS,310810,114,5016,0,05/10/2021 02:15:36 PM
610,02/28/2021,WV,131855,275,2300,3,03/01/2021 03:21:38 PM
611,01/23/2020,AR,0,0,0,0,03/26/2020 04:22:39 PM
612,11/02/2020,CO,112147,4797,2292,7,11/03/2020 02:57:05 PM
613,09/02/2020,NYC,237248,331,23413,1,08/31/2020 12:00:00 AM
614,07/04/2020,MA,104391,163,8206,20,07/06/2020 12:00:00 AM
615,01/22/2020,GA,0,0,0,0,03/26/2020 04:22:39 PM
616,09/27/2020,HI,12167,90,131,0,09/28/2020 09:50:59 AM
617,07/27/2020,KS,26172,1063,335,9,07/28/2020 02:21:07 PM
618,11/26/2020,MA,214594,0,10695,25,11/28/2020 12:00:00 AM
619,01/09/2021,FL,1438579,15069,22804,138,01/10/2021 04:10:55 PM
620,03/03/2020,AK,0,0,0,0,03/26/2020 04:22:39 PM
621,12/04/2020,PR,55532,935,1184,12,12/05/2020 02:29:17 PM
622,06/12/2020,MP,30,0,2,0,06/13/2020 05:46:26 PM
623,02/19/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
624,10/17/2020,AR,98422,883,1684,19,10/18/2020 01:26:54 PM
625,06/20/2020,UT,17400,574,155,-1,06/21/2020 02:32:57 PM
626,05/01/2021,AS,0,0,0,0,05/02/2021 02:13:07 PM
627,04/18/2020,AS,0,0,0,0,04/18/2020 04:22:39 PM
628,03/30/2020,HI,252,22,0,0,03/29/2020 12:22:39 PM
629,02/17/2020,KS,0,0,0,0,03/26/2020 04:22:39 PM
630,11/27/2020,AK,30016,724,194,5,11/27/2020 12:00:00 AM
631,12/10/2020,AR,178854,2202,2820,34,12/11/2020 03:06:51 PM
632,03/15/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
633,07/01/2020,TX,168062,8076,3366,99,07/03/2020 12:00:00 AM
634,05/30/2021,AS,0,0,0,0,05/31/2021 01:43:43 PM
635,07/02/2020,PR,7683,75,154,1,07/03/2020 03:01:33 PM
636,01/27/2021,OK,401643,2258,6073,46,01/28/2021 12:00:00 AM
637,06/21/2020,AR,15561,419,225,1,06/22/2020 03:24:02 PM
638,10/01/2020,GA,337302,1585,7063,42,10/02/2020 09:40:08 AM
639,07/12/2020,HI,1217,20,19,0,07/13/2020 11:19:34 AM
640,05/07/2021,TX,2901504,2926,50169,27,05/09/2021 12:00:00 AM
641,11/08/2020,HI,15834,127,220,1,11/09/2020 02:38:54 PM
642,02/22/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
643,08/13/2020,MA,113517,319,8803,12,08/15/2020 12:00:00 AM
644,03/08/2021,OK,435937,270,7007,6,03/09/2021 12:00:00 AM
645,01/28/2021,AS,3,0,0,0,01/29/2021 02:42:19 PM
646,02/04/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
647,08/11/2020,WV,7875,121,147,6,08/12/2020 01:50:14 PM
648,09/17/2020,MP,62,0,2,0,09/18/2020 01:48:37 PM
649,12/23/2020,GA,608290,7773,10519,56,12/24/2020 02:31:20 PM
650,02/17/2021,WV,128405,288,2225,9,02/18/2021 02:43:57 PM
651,04/06/2020,OK,2161,58,76,13,04/07/2020 12:00:00 AM
652,01/02/2021,AR,231442,2000,3729,18,01/03/2021 02:53:25 PM
653,03/24/2020,GA,1259,182,38,7,03/26/2020 12:22:39 PM
654,04/01/2020,CO,3342,376,80,11,03/31/2020 04:22:39 PM
655,09/24/2020,HI,11855,111,124,2,09/25/2020 09:54:10 AM
656,07/06/2020,MA,104659,157,8248,24,07/08/2020 12:00:00 AM
657,10/21/2020,MA,146166,702,9830,18,10/23/2020 12:00:00 AM
658,09/01/2020,NYC,236917,207,23412,7,08/30/2020 12:00:00 AM
659,01/21/2021,UT,330469,2161,1547,30,01/22/2021 02:51:49 PM
660,05/06/2020,PR,1968,44,99,0,05/07/2020 10:59:02 PM
661,06/09/2020,MP,30,2,2,0,06/10/2020 08:56:25 PM
662,08/18/2020,MA,114786,175,8870,12,08/20/2020 12:00:00 AM
663,09/03/2020,MA,121546,415,9112,11,09/05/2020 12:00:00 AM
664,06/17/2021,FL,2310881,1627,37555,107,06/17/2021 12:00:00 AM
665,12/03/2020,AS,3,0,0,0,12/04/2020 03:00:59 PM
666,04/29/2021,HI,32580,115,480,1,04/30/2021 01:40:40 PM
667,05/21/2021,UT,403984,300,2289,10,05/22/2021 06:59:37 PM
668,07/13/2020,AR,28939,572,323,2,07/14/2020 03:13:07 PM
669,02/29/2020,CO,0,0,0,0,03/26/2020 04:22:39 PM
670,04/13/2021,MP,160,0,2,0,04/14/2021 02:34:57 PM
671,06/10/2020,OK,9318,282,389,4,06/11/2020 12:00:00 AM
672,04/08/2020,PR,620,47,24,1,04/07/2020 04:22:39 PM
673,05/06/2020,KS,5734,276,144,7,05/07/2020 10:59:02 PM
674,05/16/2021,AK,66769,43,347,0,05/17/2021 02:13:39 PM
675,10/21/2020,UT,98006,1363,557,6,10/22/2020 01:34:46 PM
676,02/02/2020,OK,0,0,0,0,03/26/2020 04:22:39 PM
677,03/21/2020,KS,55,11,2,1,03/26/2020 04:22:39 PM
678,05/19/2020,AR,4923,110,102,2,05/20/2020 03:28:26 PM
679,11/17/2020,TX,1129874,13644,21948,186,11/19/2020 12:00:00 AM
680,06/25/2021,KS,317304,144,5147,8,06/26/2021 02:17:39 PM
681,02/29/2020,GA,2,2,0,0,03/26/2020 12:22:39 PM
682,02/11/2020,MP,0,0,0,0,03/26/2020 04:22:39 PM
683,08/26/2020,TX,592137,5407,14269,104,08/28/2020 12:00:00 AM
684,02/25/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
685,12/08/2020,FL,1056065,7801,19378,96,12/09/2020 02:45:40 PM
686,05/29/2021,MP,183,0,2,0,05/30/2021 01:32:12 PM
687,09/21/2020,KS,53959,1674,600,4,09/22/2020 01:51:57 PM
688,03/28/2020,PR,100,21,3,0,03/28/2020 04:22:39 PM
689,10/03/2020,TX,763010,7006,17090,62,10/05/2020 12:00:00 AM
690,06/02/2021,MA,707265,134,17886,3,06/03/2021 03:22:54 PM
691,01/11/2021,FL,1461958,11338,23071,159,01/12/2021 02:48:35 PM
692,03/10/2021,FL,1921548,4774,31948,59,03/11/2021 03:36:21 PM
693,02/29/2020,MA,1,0,0,0,03/26/2020 04:22:39 PM
694,01/05/2021,KS,231317,0,2897,0,01/06/2021 02:58:26 PM
695,06/14/2020,FL,73650,2061,2931,6,06/15/2020 02:33:03 PM
696,02/10/2021,CO,407961,751,5770,24,02/11/2021 02:50:55 PM
697,04/05/2021,NYC,870223,2630,31548,49,04/03/2021 12:00:00 AM
698,06/02/2020,UT,10353,252,113,-1,06/03/2020 02:11:36 PM
699,01/29/2021,PW,0,0,0,0,01/30/2021 02:43:11 PM
700,05/29/2021,MA,706783,224,17868,14,05/30/2021 01:32:12 PM
701,04/24/2020,MP,14,0,2,0,05/25/2020 03:38:40 PM
702,07/25/2020,PR,15143,603,201,0,07/26/2020 03:17:16 PM
703,12/15/2020,AS,3,0,0,0,12/16/2020 02:28:57 PM
704,09/03/2020,UT,54061,458,416,1,09/04/2020 01:36:16 PM
705,05/19/2021,KS,312591,259,5053,13,05/20/2021 03:08:06 PM
706,02/26/2020,UT,0,0,0,0,03/26/2020 04:22:39 PM
707,02/02/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
708,01/16/2021,TX,2097560,24657,36548,309,01/18/2021 12:00:00 AM
709,03/01/2020,AK,0,0,0,0,03/26/2020 04:22:39 PM
710,05/11/2020,UT,6395,78,72,5,05/12/2020 05:26:08 PM
711,01/29/2020,CO,0,0,0,0,03/26/2020 04:22:39 PM
712,06/15/2021,PW,2,0,0,0,06/16/2021 03:10:20 PM
713,07/08/2020,AS,0,0,0,0,07/09/2020 03:14:15 PM
714,03/31/2020,AR,560,56,8,1,03/30/2020 04:22:39 PM
715,07/03/2021,TX,2994052,1176,51338,25,07/05/2021 01:25:13 PM
716,05/11/2021,HI,33723,58,485,0,05/12/2021 02:33:56 PM
717,12/31/2020,AK,45771,372,281,3,12/31/2020 12:00:00 AM
718,03/11/2020,KS,1,0,0,0,03/26/2020 04:22:39 PM
719,03/26/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
720,02/20/2021,HI,27011,61,427,0,02/21/2021 02:57:50 PM
721,02/14/2021,PW,0,0,0,0,02/15/2021 02:46:24 PM
722,04/14/2020,AK,285,8,9,0,04/14/2020 12:00:00 AM
723,06/08/2021,FL,2296823,1590,37161,-54,06/09/2021 02:26:44 PM
724,01/08/2021,PW,0,0,0,0,01/09/2021 03:26:08 PM
725,10/18/2020,AK,11024,210,91,0,10/18/2020 12:00:00 AM
726,06/04/2020,FL,58701,1408,2607,41,06/05/2020 03:17:07 PM
727,06/08/2020,NYC,210448,254,22464,36,06/06/2020 12:00:00 AM
728,02/28/2021,MA,581148,1468,16219,39,03/02/2021 12:00:00 AM
729,08/20/2020,NYC,233856,310,23353,1,08/18/2020 12:00:00 AM
730,03/19/2021,AK,58708,63,332,0,03/19/2021 12:00:00 AM
731,12/25/2020,PW,0,0,0,0,12/26/2020 02:34:18 PM
732,08/16/2020,PW,0,0,0,0,08/17/2020 02:26:31 PM
733,10/02/2020,OK,96775,1172,1399,13,10/03/2020 12:00:00 AM
734,06/13/2021,PR,139423,59,2530,0,06/14/2021 03:07:59 PM
735,03/06/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
736,02/24/2021,AS,4,0,0,0,02/25/2021 02:54:32 PM
737,05/02/2021,GA,1102789,1302,20212,0,05/03/2021 01:58:14 PM
738,05/09/2021,NYC,939016,903,32883,37,05/07/2021 12:00:00 AM
739,06/26/2021,MA,709738,56,17989,2,06/28/2021 01:23:06 PM
740,04/09/2020,AR,1127,56,21,3,04/08/2020 04:22:39 PM
741,04/26/2020,AS,0,0,0,0,05/25/2020 03:38:40 PM
742,02/22/2020,TX,0,0,0,0,03/26/2020 04:22:39 PM
